Age (bin),City,Education,Gender,GenderLabel,HouseOwnerFlag,HouseOwnerFlagLabel,MaritalStatus,MaritalStatusLabel,Occupation,PostalCode,Prospect,ProspectiveBuyerKey,StateProvinceCode,Age,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
60,Imperial Beach,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,91932,Devin Miller,577,CA,38,1,1,2,"50,000"
55,Lake Oswego,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,97034,Kyle Allen,1123,OR,39,1,1,2,"60,000"
55,Duvall,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,98019,David Smith,617,WA,45,1,1,2,"60,000"
50,Colma,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,94014,Casey Romero,442,CA,53,1,1,2,"90,000"
55,Glendale,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,91203,Elijah Gonzalez,668,CA,53,1,2,3,"80,000"
55,Bellevue,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,98004,Ryan Sharma,1755,WA,44,1,2,3,"80,000"
55,Lake Oswego,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,97034,Gregory Deng,773,OR,49,1,3,4,"70,000"
30,Lakewood,Partial Co,M,MALE,0,NO,S,SINGLE,Skilled Manual,90712,Jonathon Blanco,920,CA,39,1,0,0,"50,000"
30,Colma,Partial Co,M,MALE,0,NO,S,SINGLE,Skilled Manual,94014,Cesar Patel,421,CA,54,1,0,0,"50,000"
65,Walla Walla,Partial Co,M,MALE,0,NO,S,SINGLE,Clerical,99362,Barry Chandra,216,WA,38,2,0,2,"30,000"
60,Coronado,Partial Co,M,MALE,0,NO,S,SINGLE,Clerical,92118,Alvin Zhou,196,CA,55,2,0,3,"30,000"
45,Chula Vista,Partial Co,M,MALE,0,NO,S,SINGLE,Clerical,91910,Angel Hernandez,58,CA,33,2,2,2,"30,000"
45,Bremerton,Partial Co,M,MALE,0,NO,S,SINGLE,Clerical,98312,Mason Perez,1447,WA,34,2,2,2,"30,000"
35,Bellflower,Partial Co,M,MALE,0,NO,S,SINGLE,Clerical,90706,Jonathan Simmons,1078,CA,42,2,2,2,"40,000"
35,Chula Vista,Partial Co,M,MALE,0,NO,S,SINGLE,Clerical,91910,Jose Powell,1035,CA,49,2,2,2,"40,000"
30,College Station,Partial Co,M,MALE,0,NO,S,SINGLE,Clerical,77840,Wyatt Phillips,2035,TX,33,2,3,3,"30,000"
35,Colma,Partial Co,M,MALE,0,NO,S,SINGLE,Clerical,94014,Marshall Zhang,1517,CA,58,2,3,3,"40,000"
35,Westminster,Partial Co,M,MALE,0,NO,S,SINGLE,Clerical,80030,Richard Hall,1691,CO,41,2,3,3,"40,000"
35,Everett,Partial Co,M,MALE,0,NO,S,SINGLE,Clerical,98201,Marco Raman,1456,WA,35,2,3,3,"40,000"
35,Concord,Partial Co,M,MALE,0,NO,S,SINGLE,Clerical,94519,Shaun Yuan,1898,CA,40,2,4,4,"40,000"
35,Mesquite,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,75149,Sebastian Rivera,1874,TX,48,2,0,0,"60,000"
35,Oregon City,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,97045,Danny Dominguez,541,OR,37,2,0,0,"70,000"
70,Concord,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,94519,Dale Shan,606,CA,38,2,0,3,"40,000"
70,Glendale,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,91203,Warren Liang,2030,CA,60,2,0,3,"40,000"
70,Sacramento,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,95814,Peter Aggarwal,1605,CA,50,2,0,3,"40,000"
50,Oakland,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,94611,Clarence Wang,483,CA,44,2,0,3,"70,000"
60,San Francisco,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,94109,Allen Prasad,119,CA,32,2,1,2,"50,000"
60,Lake Oswego,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,97034,Roberto Gomez,1683,OR,49,2,1,2,"50,000"
55,Issaquah,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,98027,Connor Gonzalez,357,WA,51,2,1,2,"50,000"
60,Marysville,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,98270,Timothy Torres,1982,WA,36,2,1,2,"50,000"
55,Concord,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,94519,Sean Bell,1788,CA,36,2,1,3,"80,000"
55,Lake Oswego,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,97034,Dakota Coleman,533,OR,39,2,2,4,"90,000"
45,Colma,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,94014,Bruce Romero,269,CA,46,2,3,0,"100,000"
45,Everett,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,98201,Eric Hernandez,675,WA,51,2,3,4,"80,000"
30,Portland,Partial Co,M,MALE,0,NO,S,SINGLE,Skilled Manual,97205,Albert Torres,168,OR,31,2,0,0,"50,000"
35,Marysville,Partial Co,M,MALE,0,NO,S,SINGLE,Skilled Manual,98270,Elijah Bryant,652,WA,34,2,0,0,"60,000"
55,San Diego,Partial Co,M,MALE,0,NO,S,SINGLE,Skilled Manual,92102,Glenn He,785,CA,33,2,0,2,"50,000"
40,Milwaukie,Partial Co,M,MALE,0,NO,S,SINGLE,Skilled Manual,97222,Alexander Clark,23,OR,43,2,4,4,"90,000"
40,Portland,Partial Co,M,MALE,0,NO,S,SINGLE,Skilled Manual,97205,Armando Serrano,147,OR,52,2,4,4,"90,000"
40,Colma,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,94014,Edward Allen,645,CA,45,3,4,4,"90,000"
45,Glendale,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,91203,Nathan Allen,1526,CA,41,3,4,5,"80,000"
45,Vista,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,92084,Karl Bhat,1132,CA,39,3,4,5,"80,000"
45,Miami,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,33127,Ivan Arun,866,FL,50,3,4,5,"80,000"
45,Yakima,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,98901,Timothy Richardson,1963,WA,51,3,4,5,"80,000"
45,Everett,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,98201,Neil Gil,1538,WA,50,3,4,5,"80,000"
45,Chula Vista,Partial Co,M,MALE,0,NO,S,SINGLE,Skilled Manual,91910,Gilbert Lu,792,CA,37,3,4,5,"70,000"
45,Bellingham,Partial Co,M,MALE,0,NO,S,SINGLE,Skilled Manual,98225,Cedric Goel,353,WA,44,3,4,5,"70,000"
55,Downey,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,90241,Harold Verma,862,CA,47,4,4,3,"130,000"
30,Wood Dale,Partial Hi,M,MALE,0,NO,S,SINGLE,Manual,60191,Ruben Suri,1765,IL,58,1,0,0,"20,000"
30,Kirkland,Partial Hi,M,MALE,0,NO,S,SINGLE,Manual,98033,Colin Guo,362,WA,43,1,0,0,"20,000"
30,Seattle,Partial Hi,M,MALE,0,NO,S,SINGLE,Manual,98104,Brent Hu,230,WA,48,1,0,0,"20,000"
30,Melville,Partial Hi,M,MALE,0,NO,S,SINGLE,Clerical,11747,Jeremiah Coleman,931,NY,44,2,0,0,"30,000"
30,Bellingham,Partial Hi,M,MALE,0,NO,S,SINGLE,Clerical,98225,Jose Robinson,1053,WA,59,2,0,0,"30,000"
30,Burbank,Partial Hi,M,MALE,0,NO,S,SINGLE,Clerical,44214,Eduardo Bryant,651,OH,58,2,0,0,"40,000"
30,Bellingham,Partial Hi,M,MALE,0,NO,S,SINGLE,Clerical,98225,Darrell Shen,614,WA,48,2,0,0,"40,000"
30,Duvall,Partial Hi,M,MALE,0,NO,S,SINGLE,Clerical,98019,Roger Gao,1675,WA,60,2,0,0,"40,000"
55,San Diego,Partial Hi,M,MALE,0,NO,S,SINGLE,Clerical,92102,Noah Wang,1580,CA,49,2,0,3,"40,000"
35,Downey,Partial Hi,M,MALE,0,NO,S,SINGLE,Manual,90241,Kristopher Arun,1130,CA,51,2,0,0,"10,000"
35,Loveland,Partial Hi,M,MALE,0,NO,S,SINGLE,Manual,80537,Brandon Griffin,227,CO,60,2,0,0,"10,000"
25,Bellflower,Partial Hi,M,MALE,0,NO,S,SINGLE,Manual,90706,Nicholas Miller,1553,CA,53,2,0,0,"20,000"
25,Chula Vista,Partial Hi,M,MALE,0,NO,S,SINGLE,Manual,91910,Geoffrey Srini,813,CA,58,2,0,0,"20,000"
35,Beaverton,Partial Hi,M,MALE,0,NO,S,SINGLE,Manual,97005,Arthur Suarez,162,OR,55,2,0,0,"20,000"
35,Lynnwood,Partial Hi,M,MALE,0,NO,S,SINGLE,Manual,98036,Kristopher Raman,1211,WA,56,2,0,0,"20,000"
55,Bothell,Partial Hi,M,MALE,0,NO,S,SINGLE,Manual,98011,Tommy Aggarwal,1909,WA,59,2,0,2,"20,000"
55,Everett,Partial Hi,M,MALE,0,NO,S,SINGLE,Manual,98201,Samuel Lee,1835,WA,42,2,0,3,"20,000"
50,Concord,Partial Hi,M,MALE,0,NO,S,SINGLE,Skilled Manual,94519,Miguel Smith,1492,CA,56,2,0,2,"50,000"
50,Chula Vista,Partial Hi,M,MALE,0,NO,S,SINGLE,Skilled Manual,91910,Dylan Yang,637,CA,51,2,0,2,"50,000"
50,Everett,Partial Hi,M,MALE,0,NO,S,SINGLE,Skilled Manual,59801,Andrew Martin,87,MT,32,2,0,2,"50,000"
50,Salem,Partial Hi,M,MALE,0,NO,S,SINGLE,Skilled Manual,97301,Fernando Powell,753,OR,51,2,0,2,"50,000"
50,Issaquah,Partial Hi,M,MALE,0,NO,S,SINGLE,Skilled Manual,98027,Cameron Williams,485,WA,48,2,0,2,"50,000"
50,Issaquah,Partial Hi,M,MALE,0,NO,S,SINGLE,Skilled Manual,98027,Samuel Moore,1849,WA,43,2,0,2,"50,000"
35,Lake Oswego,Partial Hi,M,MALE,0,NO,S,SINGLE,Professional,97034,Willie Yang,2043,OR,57,3,0,0,"80,000"
30,Concord,Partial Hi,M,MALE,0,NO,S,SINGLE,Skilled Manual,94519,Devin Rogers,599,CA,33,3,0,0,"60,000"
30,Biloxi,Partial Hi,M,MALE,0,NO,S,SINGLE,Skilled Manual,39530,Carl Pal,419,MS,45,3,0,0,"60,000"
60,Plaistow,Partial Hi,M,MALE,0,NO,S,SINGLE,Skilled Manual,3865,Lucas Alexander,1257,NH,52,3,1,2,"30,000"
55,Byron,Partial Hi,M,MALE,0,NO,S,SINGLE,Skilled Manual,31008,Ricardo Chander,1660,GA,60,3,1,2,"40,000"
35,San Gabriel,Partial Hi,M,MALE,0,NO,S,SINGLE,Management,91776,Micheal Jimenez,1413,CA,52,4,5,5,"130,000"
35,Billings,Partial Hi,M,MALE,0,NO,S,SINGLE,Professional,59101,Cesar Verma,481,MT,60,4,5,0,"100,000"
35,Lebanon,Partial Hi,M,MALE,0,NO,S,SINGLE,Professional,97355,Byron Moreno,248,OR,40,4,5,5,"130,000"
60,Issaquah,Partial Hi,M,MALE,0,NO,S,SINGLE,Skilled Manual,98027,Tommy Deng,1923,WA,38,4,1,2,"30,000"
30,Logansport,Bachelors,M,MALE,0,NO,S,SINGLE,Clerical,46947,Nicolas Luo,1550,IN,32,0,0,0,"20,000"
50,Colma,Bachelors,M,MALE,0,NO,S,SINGLE,Clerical,94014,Willie Li,2029,CA,41,0,0,0,"30,000"
40,Chula Vista,Bachelors,M,MALE,0,NO,S,SINGLE,Clerical,91910,Peter Yuan,1644,CA,57,0,0,0,"40,000"
40,Boston,Bachelors,M,MALE,0,NO,S,SINGLE,Clerical,2113,Cedric Deng,341,MA,40,0,0,0,"40,000"
50,Downey,Bachelors,M,MALE,0,NO,S,SINGLE,Clerical,90241,Jay Jimenez,983,CA,44,0,0,1,"20,000"
70,Long Beach,Bachelors,M,MALE,0,NO,S,SINGLE,Clerical,90802,Andy Moreno,95,CA,53,0,0,1,"20,000"
40,Chula Vista,Bachelors,M,MALE,0,NO,S,SINGLE,Professional,91910,Jesus Ruiz,1062,CA,37,0,0,2,"90,000"
40,Clearwater,Bachelors,M,MALE,0,NO,S,SINGLE,Professional,33755,Charles Edwards,346,FL,47,0,0,2,"90,000"
50,Concord,Bachelors,M,MALE,0,NO,S,SINGLE,Professional,94519,Michael Lee,1420,CA,60,0,3,4,"60,000"
45,Torrance,Bachelors,M,MALE,0,NO,S,SINGLE,Skilled Manual,90505,Shannon Moreno,1850,CA,42,0,0,1,"40,000"
45,Norwood,Bachelors,M,MALE,0,NO,S,SINGLE,Skilled Manual,2062,Gary Torres,817,MA,44,0,0,1,"40,000"
40,Olympia,Bachelors,M,MALE,0,NO,S,SINGLE,Skilled Manual,98501,Eddie Diaz,659,WA,31,0,0,1,"40,000"
40,Colma,Bachelors,M,MALE,0,NO,S,SINGLE,Skilled Manual,94014,Grant Chande,771,CA,58,0,2,2,"50,000"
40,Colma,Bachelors,M,MALE,0,NO,S,SINGLE,Skilled Manual,94014,Terrance Verma,1984,CA,54,0,3,3,"50,000"
40,Raleigh,Bachelors,M,MALE,0,NO,S,SINGLE,Skilled Manual,27603,Vincent Xu,2014,NC,37,0,3,3,"50,000"
70,Concord,Bachelors,M,MALE,0,NO,S,SINGLE,Clerical,94519,Devon Anand,516,CA,37,1,0,2,"10,000"
65,Beaverton,Bachelors,M,MALE,0,NO,S,SINGLE,Clerical,97005,Jason Hughes,978,OR,44,1,0,2,"10,000"
40,Mill Valley,Bachelors,M,MALE,0,NO,S,SINGLE,Clerical,94941,Gary Suarez,814,CA,58,1,1,1,"30,000"
40,W. Linn,Bachelors,M,MALE,0,NO,S,SINGLE,Management,97068,Jason Hernandez,974,OR,48,1,0,0,"80,000"
45,Fremont,Bachelors,M,MALE,0,NO,S,SINGLE,Professional,94536,Sebastian Bailey,1786,CA,31,1,0,0,"70,000"
45,Seattle,Bachelors,M,MALE,0,NO,S,SINGLE,Professional,98104,Manuel Raman,1457,WA,34,1,0,0,"70,000"
40,Bellingham,Bachelors,M,MALE,0,NO,S,SINGLE,Professional,98225,Jaime Xu,1112,WA,40,1,0,0,"80,000"
45,Lincoln Acres,Bachelors,M,MALE,0,NO,S,SINGLE,Professional,91950,Marvin Martin,1425,CA,44,1,0,1,"50,000"
50,Concord,Bachelors,M,MALE,0,NO,S,SINGLE,Professional,94519,Clarence Bhat,320,CA,30,1,0,1,"90,000"
50,Issaquah,Bachelors,M,MALE,0,NO,S,SINGLE,Professional,98027,Gavin Foster,780,WA,40,1,2,3,"60,000"
40,Lebanon,Bachelors,M,MALE,0,NO,S,SINGLE,Professional,97355,Mason Torres,1503,OR,41,1,3,3,"60,000"
40,Bellingham,Bachelors,M,MALE,0,NO,S,SINGLE,Professional,98225,Jarrod Garcia,954,WA,32,1,3,3,"60,000"
40,Kannapolis,Bachelors,M,MALE,0,NO,S,SINGLE,Skilled Manual,28081,Lucas Long,1291,NC,54,1,2,2,"50,000"
65,Concord,Bachelors,M,MALE,0,NO,S,SINGLE,Management,94519,Seth Martinez,1845,CA,37,3,3,1,"160,000"
70,Chula Vista,Bachelors,M,MALE,0,NO,S,SINGLE,Management,91910,Tony Goel,1927,CA,54,3,3,2,"130,000"
40,Burien,Graduate D,M,MALE,0,NO,S,SINGLE,Clerical,98168,Jackson Griffin,967,WA,44,0,0,0,"40,000"
40,Lynnwood,Graduate D,M,MALE,0,NO,S,SINGLE,Clerical,98036,Jessie Sun,1092,WA,34,0,0,0,"40,000"
70,Burlingame,Graduate D,M,MALE,0,NO,S,SINGLE,Clerical,94010,Brad Shen,283,CA,38,0,0,1,"10,000"
45,Burlingame,Graduate D,M,MALE,0,NO,S,SINGLE,Clerical,94010,Noah Li,1549,CA,56,0,0,1,"20,000"
50,Nashville,Graduate D,M,MALE,0,NO,S,SINGLE,Clerical,37203,Jerome Moreno,1015,TN,41,0,0,1,"30,000"
45,Colma,Graduate D,M,MALE,0,NO,S,SINGLE,Clerical,94014,Jonathon Sanz,1068,CA,40,0,0,4,"30,000"
40,Bellingham,Graduate D,M,MALE,0,NO,S,SINGLE,Management,98225,Peter Lal,1618,WA,51,0,0,1,"90,000"
40,Colma,Graduate D,M,MALE,0,NO,S,SINGLE,Management,94014,Logan Russell,1309,CA,45,0,0,1,"110,000"
45,Bremerton,Graduate D,M,MALE,0,NO,S,SINGLE,Manual,98312,Darryl Cai,527,WA,38,0,0,1,"10,000"
40,Gaffney,Graduate D,M,MALE,0,NO,S,SINGLE,Professional,29340,Oscar Wood,1602,SC,32,0,0,0,"60,000"
35,Lincoln Acres,Graduate D,M,MALE,0,NO,S,SINGLE,Professional,91950,Curtis Zhao,504,CA,31,0,0,1,"60,000"
40,Berkeley,Graduate D,M,MALE,0,NO,S,SINGLE,Professional,94704,Jeremiah Williams,1106,CA,40,0,0,1,"60,000"
40,San Gabriel,Graduate D,M,MALE,0,NO,S,SINGLE,Professional,91776,Edward Simmons,707,CA,58,0,0,1,"60,000"
40,Charlotte,Graduate D,M,MALE,0,NO,S,SINGLE,Professional,28202,Jason Lal,992,NC,50,0,0,1,"60,000"
35,Springdale,Graduate D,M,MALE,0,NO,S,SINGLE,Professional,45246,Byron Dominguez,220,OH,54,0,0,1,"60,000"
35,Beaverton,Graduate D,M,MALE,0,NO,S,SINGLE,Professional,97005,Eduardo Green,670,OR,50,0,0,1,"60,000"
35,Warwick,Graduate D,M,MALE,0,NO,S,SINGLE,Professional,2889,Ian Thompson,901,RI,46,0,0,1,"60,000"
40,West Kingston,Graduate D,M,MALE,0,NO,S,SINGLE,Professional,2892,Fernando Garcia,735,RI,47,0,0,1,"60,000"
35,Lynnwood,Graduate D,M,MALE,0,NO,S,SINGLE,Professional,98036,Neil Moreno,1556,WA,33,0,0,1,"60,000"
35,Oregon City,Graduate D,M,MALE,0,NO,S,SINGLE,Professional,97045,Francis Martin,746,OR,52,0,0,4,"70,000"
35,Lynnwood,Graduate D,M,MALE,0,NO,S,SINGLE,Professional,98036,Todd He,1931,WA,42,0,0,4,"70,000"
45,Beverly Hills,Graduate D,M,MALE,0,NO,S,SINGLE,Professional,90210,Carson Ross,444,CA,37,0,2,3,"60,000"
45,Marysville,Graduate D,M,MALE,0,NO,S,SINGLE,Professional,98270,Jose Campbell,924,WA,42,0,2,3,"60,000"
40,East Haven,Graduate D,M,MALE,0,NO,S,SINGLE,Skilled Manual,6512,Ian Parker,890,CT,41,0,0,0,"50,000"
40,Everett,Graduate D,M,MALE,0,NO,S,SINGLE,Skilled Manual,98201,Craig Hernandez,366,WA,33,0,0,0,"50,000"
35,Portland,Graduate D,M,MALE,0,NO,S,SINGLE,Skilled Manual,97205,Angel Watson,174,OR,49,0,0,0,"50,000"
35,Lynnwood,Graduate D,M,MALE,0,NO,S,SINGLE,Skilled Manual,98036,Terrance Arun,1914,WA,39,0,0,0,"50,000"
35,Berkeley,Graduate D,M,MALE,0,NO,S,SINGLE,Skilled Manual,94704,Luis Evans,1268,CA,36,0,0,1,"50,000"
35,Santa Cruz,Graduate D,M,MALE,0,NO,S,SINGLE,Skilled Manual,95062,Gerald Garcia,781,CA,34,0,0,1,"50,000"
50,Colma,Graduate D,M,MALE,0,NO,S,SINGLE,Skilled Manual,94014,Damien Kumar,567,CA,46,0,0,4,"50,000"
50,Long Beach,Graduate D,M,MALE,0,NO,S,SINGLE,Skilled Manual,90802,Isaiah Kelly,886,CA,41,0,0,4,"50,000"
50,Santa Cruz,Graduate D,M,MALE,0,NO,S,SINGLE,Skilled Manual,95062,Franklin Cai,729,CA,50,0,0,4,"50,000"
50,Chula Vista,Graduate D,M,MALE,0,NO,S,SINGLE,Skilled Manual,91910,Victor Navarro,2010,CA,45,0,0,4,"50,000"
50,Milford,Graduate D,M,MALE,0,NO,S,SINGLE,Skilled Manual,6460,Rafael Guo,1687,CT,50,0,0,4,"50,000"
35,Southgate,Graduate D,M,MALE,0,NO,S,SINGLE,Skilled Manual,48195,Logan Green,1272,MI,58,0,1,1,"50,000"
35,Great Falls,Graduate D,M,MALE,0,NO,S,SINGLE,Skilled Manual,59401,James King,989,MT,57,0,1,1,"50,000"
35,Lynnwood,Graduate D,M,MALE,0,NO,S,SINGLE,Skilled Manual,98036,Marvin Romero,1473,WA,52,0,1,1,"50,000"
65,Chula Vista,Graduate D,M,MALE,0,NO,S,SINGLE,Management,91910,Ramon Wang,1768,CA,53,1,0,2,"50,000"
65,Newport Beach,Graduate D,M,MALE,0,NO,S,SINGLE,Management,92625,Melvin Sharma,1486,CA,54,1,0,2,"50,000"
65,Redford,Graduate D,M,MALE,0,NO,S,SINGLE,Management,48239,Jerome Ortega,1031,MI,51,1,0,2,"50,000"
40,Chula Vista,Graduate D,M,MALE,0,NO,S,SINGLE,Professional,91910,Blake Smith,284,CA,36,1,0,0,"60,000"
40,Bremerton,Graduate D,M,MALE,0,NO,S,SINGLE,Professional,98312,Jonathan Sharma,1076,WA,55,1,0,0,"60,000"
40,Olympia,Graduate D,M,MALE,0,NO,S,SINGLE,Professional,98501,Isaac Baker,867,WA,36,1,0,0,"60,000"
50,Berkeley,Graduate D,M,MALE,0,NO,S,SINGLE,Professional,94704,Mitchell Goel,1392,CA,30,1,4,5,"70,000"
50,Chandler,Graduate D,M,MALE,0,NO,S,SINGLE,Management,85225,Marvin Castro,1366,AZ,39,2,1,0,"130,000"
40,Irving,Graduate D,M,MALE,0,NO,S,SINGLE,Management,75061,Connor Patterson,423,TX,35,2,1,1,"110,000"
40,Seattle,Graduate D,M,MALE,0,NO,S,SINGLE,Management,98104,Manuel Chandra,1373,WA,52,3,0,0,"120,000"
30,Chula Vista,High Schoo,M,MALE,0,NO,S,SINGLE,Manual,91910,Vincent Wu,2013,CA,60,0,1,1,"10,000"
45,Stockton,High Schoo,M,MALE,0,NO,S,SINGLE,Manual,95202,Max Castro,1368,CA,59,0,3,3,"20,000"
50,Glendale,High Schoo,M,MALE,0,NO,S,SINGLE,Professional,91203,Jesse Collins,932,CA,60,0,3,4,"70,000"
55,Culver City,High Schoo,M,MALE,0,NO,S,SINGLE,Clerical,90232,Richard Scott,1750,CA,49,1,0,1,"30,000"
55,Portland,High Schoo,M,MALE,0,NO,S,SINGLE,Clerical,97205,Devon Aggarwal,513,OR,38,1,0,1,"30,000"
50,Lynnwood,High Schoo,M,MALE,0,NO,S,SINGLE,Clerical,98036,Bruce Munoz,251,WA,44,1,0,1,"30,000"
50,Colma,High Schoo,M,MALE,0,NO,S,SINGLE,Manual,94014,Walter Blanco,2019,CA,60,1,1,1,"10,000"
40,Somerset,High Schoo,M,MALE,0,NO,S,SINGLE,Manual,42501,Marco Engineer,1387,KY,33,1,1,1,"20,000"
40,Union Gap,High Schoo,M,MALE,0,NO,S,SINGLE,Skilled Manual,98903,Martin Arun,1353,WA,48,1,0,0,"40,000"
35,Concord,High Schoo,M,MALE,0,NO,S,SINGLE,Management,94519,Jake Liang,995,CA,53,3,0,0,"90,000"
35,Chula Vista,High Schoo,M,MALE,0,NO,S,SINGLE,Management,91910,Marshall Zheng,1522,CA,30,3,5,0,"100,000"
35,El Cajon,High Schoo,M,MALE,0,NO,S,SINGLE,Management,92020,Jake Lu,1001,CA,33,3,5,0,"100,000"
50,Chandler,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,85225,Albert Gutierrez,52,AZ,30,0,1,2,"70,000"
50,Concord,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,94519,Roy Rodriguez,1743,CA,58,0,1,2,"70,000"
50,Woodburn,Partial Co,M,MALE,0,NO,S,SINGLE,Clerical,97071,Todd Cai,1917,OR,48,1,0,1,"40,000"
50,Cerritos,Partial Co,M,MALE,0,NO,S,SINGLE,Clerical,90703,Mitchell Tang,1499,CA,35,1,0,1,"40,000"
50,Concord,Partial Co,M,MALE,0,NO,S,SINGLE,Clerical,94519,Craig Alvarez,311,CA,51,1,0,1,"40,000"
50,Hamden,Partial Co,M,MALE,0,NO,S,SINGLE,Clerical,6518,Dylan White,629,CT,31,1,0,2,"40,000"
55,Concord,Partial Co,M,MALE,0,NO,S,SINGLE,Manual,94519,Timothy Roberts,1964,CA,31,1,0,2,"10,000"
50,Colma,Partial Co,M,MALE,0,NO,S,SINGLE,Manual,94014,Damien Goel,547,CA,51,1,0,2,"20,000"
40,Los Angeles,Partial Co,M,MALE,0,NO,S,SINGLE,Manual,90012,Oscar Diaz,1588,CA,34,1,1,1,"20,000"
40,Bellflower,Partial Co,M,MALE,0,NO,S,SINGLE,Manual,90706,Evan Morris,696,CA,48,1,1,1,"20,000"
45,Colma,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,94014,Ronnie Zhou,1780,CA,59,1,0,0,"90,000"
45,Concord,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,94519,Louis Cai,1261,CA,30,1,3,4,"80,000"
45,San Gabriel,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,91776,Lucas Patterson,1303,CA,33,1,3,4,"80,000"
45,Everett,Partial Co,M,MALE,0,NO,S,SINGLE,Professional,98201,Seth Cox,1806,WA,32,1,3,4,"80,000"
40,Colma,Partial Co,M,MALE,0,NO,S,SINGLE,Skilled Manual,94014,Colin Nara,408,CA,50,1,0,0,"50,000"
40,Lebanon,Partial Co,M,MALE,0,NO,S,SINGLE,Skilled Manual,97355,Marcus Hill,1404,OR,51,1,0,0,"50,000"
45,Lebanon,Partial Co,M,MALE,0,NO,S,SINGLE,Skilled Manual,97355,Luke Li,1287,OR,54,1,0,1,"50,000"
45,Kenmore,Partial Co,M,MALE,0,NO,S,SINGLE,Skilled Manual,98028,Armando Jimenez,70,WA,34,1,0,1,"50,000"
45,Newport Hills,Partial Co,M,MALE,0,NO,S,SINGLE,Skilled Manual,98006,Rafael Zheng,1778,WA,51,1,0,1,"50,000"
45,Issaquah,Partial Co,M,MALE,0,NO,S,SINGLE,Skilled Manual,98027,Noah Garcia,1537,WA,59,1,0,1,"50,000"
45,Chula Vista,Partial Co,M,MALE,0,NO,S,SINGLE,Skilled Manual,91910,Stanley Kapoor,1830,CA,54,1,0,1,"60,000"
45,Colma,Partial Co,M,MALE,0,NO,S,SINGLE,Skilled Manual,94014,Raul Anand,1649,CA,48,1,0,1,"60,000"
45,Port Huron,Partial Co,M,MALE,0,NO,S,SINGLE,Skilled Manual,48060,Cody Peterson,426,MI,41,1,0,1,"60,000"
40,Downey,Partial Hi,M,MALE,0,NO,S,SINGLE,Manual,90241,Harold Gonzalez,830,CA,30,1,4,4,"10,000"
35,Concord,Bachelors,M,MALE,1,YES,M,MARRIED,Management,94519,Jacob Garcia,952,CA,43,1,0,0,"80,000"
35,Lake Elsinore,Bachelors,M,MALE,1,YES,M,MARRIED,Management,92530,William Garcia,2022,CA,53,1,0,0,"80,000"
45,Monroe,Bachelors,M,MALE,1,YES,M,MARRIED,Management,98272,Kyle Nelson,1194,WA,49,1,3,1,"110,000"
35,Denver,Bachelors,M,MALE,1,YES,M,MARRIED,Skilled Manual,80203,Steve Huang,1822,CO,46,1,1,1,"50,000"
35,Charlotte,Bachelors,M,MALE,1,YES,M,MARRIED,Skilled Manual,28202,Curtis Chen,333,NC,40,1,1,1,"50,000"
90,Los Angeles,Bachelors,M,MALE,1,YES,M,MARRIED,Clerical,90012,Ian Garcia,875,CA,44,2,0,3,"10,000"
65,W. Linn,Bachelors,M,MALE,1,YES,M,MARRIED,Management,97068,Chad Chande,327,OR,41,2,0,3,"50,000"
65,Ballard,Bachelors,M,MALE,1,YES,M,MARRIED,Management,98107,Alvin Gao,41,WA,37,2,0,3,"50,000"
65,Marysville,Bachelors,M,MALE,1,YES,M,MARRIED,Management,98270,Sergio Sara,1882,WA,38,2,0,3,"50,000"
